Facility_id Product_id "District Name"
"FULIRWA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" KARONGA
"FULIRWA HEALTH CENTRE" JADELLE(IMPLANT) KARONGA
"FULIRWA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" KARONGA
"FULIRWA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" KARONGA
"FULIRWA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" KARONGA
"FULIRWA HEALTH CENTRE" "MALE CONDOMS" KARONGA
"FULIRWA HEALTH CENTRE" "MALE CONDOMS,EACH" KARONGA
"FULIRWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" KARONGA
"FULIRWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" KARONGA
"FULIRWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" KARONGA
"FULIRWA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" KARONGA
"FULIRWA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" KARONGA
"FULIRWA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" KARONGA
"FULIRWA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" KARONGA
"GAGA HEALTH CENTRE" "COPPER CONTAINING IUCD" CHIKWAWA
"GAGA HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" CHIKWAWA
"GAGA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" CHIKWAWA
"GAGA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" CHIKWAWA
"GAGA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," CHIKWAWA
"GAGA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" CHIKWAWA
"GAGA HEALTH CENTRE" JADELLE(IMPLANT) CHIKWAWA
"GAGA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" CHIKWAWA
"GAGA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" CHIKWAWA
"GAGA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" CHIKWAWA
"GAGA HEALTH CENTRE" "MALE CONDOMS" CHIKWAWA
"GAGA HEALTH CENTRE" "MALE CONDOMS,EACH" CHIKWAWA
"GAGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" CHIKWAWA
"GAGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" CHIKWAWA
"GAGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" CHIKWAWA
"GAGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" CHIKWAWA
"GAGA HEALTH CENTRE" "MISOPROSTOL 200 MCG, TABLETS" CHIKWAWA
"GAGA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" CHIKWAWA
"GAGA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" CHIKWAWA
"GAGA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" CHIKWAWA
"GAGA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" CHIKWAWA
"GAGA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" CHIKWAWA
"GANYA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" NTCHEU
"GANYA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" NTCHEU
"GANYA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" NTCHEU
"GANYA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" NTCHEU
"GATEWAY CLINIC" "COPPER CONTAINING IUCD" BLANTYRE
"GATEWAY CLINIC" "COPPER CONTAINING IUCD (COPPER T)" BLANTYRE
"GATEWAY CLINIC" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BLANTYRE
"GATEWAY CLINIC" "FEMALE CONDOMS" BLANTYRE
"GATEWAY CLINIC" "FEMALE CONDOMS , EACH" BLANTYRE
"GATEWAY CLINIC" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" BLANTYRE
"GATEWAY CLINIC" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," BLANTYRE
"GATEWAY CLINIC" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BLANTYRE
"GATEWAY CLINIC" JADELLE(IMPLANT) BLANTYRE
"GATEWAY CLINIC" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BLANTYRE
"GATEWAY CLINIC" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BLANTYRE
"GATEWAY CLINIC" "MALE CONDOMS" BLANTYRE
"GATEWAY CLINIC" "MALE CONDOMS,EACH" BLANTYRE
"GATEWAY CLINIC" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" BLANTYRE
"GATEWAY CLINIC" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BLANTYRE
"GATEWAY CLINIC" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" BLANTYRE
"GATEWAY CLINIC" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BLANTYRE
"GATEWAY CLINIC" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BLANTYRE
"GATEWAY CLINIC" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BLANTYRE
"GATEWAY CLINIC" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BLANTYRE
"GATEWAY CLINIC" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" BLANTYRE
"GATEWAY CLINIC" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BLANTYRE
"GAWANANI HEALTH CENTRE" "COPPER CONTAINING IUCD" MACHINGA
"GAWANANI HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" MACHINGA
"GAWANANI HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" MACHINGA
"GAWANANI HEALTH CENTRE" "FEMALE CONDOMS" MACHINGA
"GAWANANI HEALTH CENTRE" "FEMALE CONDOMS , EACH" MACHINGA
"GAWANANI HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" MACHINGA
"GAWANANI HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," MACHINGA
"GAWANANI HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" MACHINGA
"GAWANANI HEALTH CENTRE" JADELLE(IMPLANT) MACHINGA
"GAWANANI HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" MACHINGA
"GAWANANI HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" MACHINGA
"GAWANANI HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" MACHINGA
"GAWANANI HEALTH CENTRE" "MALE CONDOMS" MACHINGA
"GAWANANI HEALTH CENTRE" "MALE CONDOMS,EACH" MACHINGA
"GAWANANI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" MACHINGA
"GAWANANI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" MACHINGA
"GAWANANI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" MACHINGA
"GAWANANI HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" MACHINGA
"GAWANANI HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" MACHINGA
"GAWANANI HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" MACHINGA
"GAWANANI HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" MACHINGA
"GAWANANI HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" MACHINGA
"GAWANANI HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" MACHINGA
"GAWANANI HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" MACHINGA
"GOGODE DISPENSARY" "COPPER CONTAINING IUCD (COPPER T)" KASUNGU
"GOGODE DISPENSARY" "FEMALE CONDOMS" KASUNGU
"GOGODE DISPENSARY" "FEMALE CONDOMS , EACH" KASUNGU
"GOGODE DISPENSARY" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" KASUNGU
"GOGODE DISPENSARY" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," KASUNGU
"GOGODE DISPENSARY" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" KASUNGU
"GOGODE DISPENSARY" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" KASUNGU
"GOGODE DISPENSARY" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" KASUNGU
"GOGODE DISPENSARY" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" KASUNGU
"GOGODE DISPENSARY" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" KASUNGU
"GOGODE DISPENSARY" "MALE CONDOMS" KASUNGU
"GOGODE DISPENSARY" "MALE CONDOMS,EACH" KASUNGU
"GOGODE DISPENSARY" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" KASUNGU
"GOGODE DISPENSARY" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" KASUNGU
"GOGODE DISPENSARY" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" KASUNGU
"GOGODE DISPENSARY" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" KASUNGU
"GOGODE DISPENSARY" "MISOPROSTOL 200 MCG, TABLETS" KASUNGU
"GOGODE DISPENSARY" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" KASUNGU
"GOGODE DISPENSARY" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" KASUNGU
"GOGODE DISPENSARY" "OXYTOCIN 10 IU/ML, 1ML" KASUNGU
"GOGODE DISPENSARY" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" KASUNGU
"GOGODE DISPENSARY" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" KASUNGU
"GOGODE DISPENSARY" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" KASUNGU
"GOGODE DISPENSARY" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" KASUNGU
"GOLA HEALTH CENTRE" "FEMALE CONDOMS" CHIKWAWA
"GOLA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," CHIKWAWA
"GOLA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" CHIKWAWA
"GOLA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" CHIKWAWA
"GOLA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" CHIKWAWA
"GOLA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" CHIKWAWA
"GOLA HEALTH CENTRE" "MALE CONDOMS" CHIKWAWA
"GOLA HEALTH CENTRE" "MALE CONDOMS,EACH" CHIKWAWA
"GOLA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" CHIKWAWA
"GOLA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" CHIKWAWA
"GOLA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" CHIKWAWA
"GOLA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" CHIKWAWA
"GOLA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" CHIKWAWA
"GOLA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" CHIKWAWA
"GOLA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" CHIKWAWA
"GOLA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" CHIKWAWA
"GOLA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" CHIKWAWA
"GOLOMOTI HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" DEDZA
"GOLOMOTI HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" DEDZA
"GOLOMOTI HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," DEDZA
"GOLOMOTI HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" DEDZA
"GOLOMOTI HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" DEDZA
"GOLOMOTI HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" DEDZA
"GOLOMOTI HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" DEDZA
"GOLOMOTI HEALTH CENTRE" "MALE CONDOMS" DEDZA
"GOLOMOTI HEALTH CENTRE" "MALE CONDOMS,EACH" DEDZA
"GOLOMOTI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" DEDZA
"GOLOMOTI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" DEDZA
"GOLOMOTI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" DEDZA
"GOLOMOTI HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" DEDZA
"GOLOMOTI HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" DEDZA
"GOLOMOTI HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" DEDZA
"GOLOMOTI HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" DEDZA
"GOLOMOTI HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" DEDZA
"GOLOMOTI HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" DEDZA
"GOLOMOTI HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" DEDZA
"GOMBE HEALTH CENTRE" "COPPER CONTAINING IUCD" THYOLO
"GOMBE HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" THYOLO
"GOMBE HEALTH CENTRE" "FEMALE CONDOMS" THYOLO
"GOMBE HEALTH CENTRE" "FEMALE CONDOMS , EACH" THYOLO
"GOMBE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" THYOLO
"GOMBE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," THYOLO
"GOMBE HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" THYOLO
"GOMBE HEALTH CENTRE" JADELLE(IMPLANT) THYOLO
"GOMBE HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" THYOLO
"GOMBE HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" THYOLO
"GOMBE HEALTH CENTRE" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" THYOLO
"GOMBE HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" THYOLO
"GOMBE HEALTH CENTRE" "MALE CONDOMS" THYOLO
"GOMBE HEALTH CENTRE" "MALE CONDOMS,EACH" THYOLO
"GOMBE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" THYOLO
"GOMBE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" THYOLO
"GOMBE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" THYOLO
"GOMBE HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" THYOLO
"GOMBE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" THYOLO
"GOMBE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" THYOLO
"GOMBE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" THYOLO
"GOMBE HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" THYOLO
"GOMBE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" THYOLO
"GOMBE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" THYOLO
"GOWA HEALTH CENTRE" "COPPER CONTAINING IUCD" NTCHEU
"GOWA HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" NTCHEU
"GOWA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" NTCHEU
"GOWA HEALTH CENTRE" "FEMALE CONDOMS" NTCHEU
"GOWA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" NTCHEU
"GOWA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," NTCHEU
"GOWA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" NTCHEU
"GOWA HEALTH CENTRE" JADELLE(IMPLANT) NTCHEU
"GOWA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" NTCHEU
"GOWA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" NTCHEU
"GOWA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" NTCHEU
"GOWA HEALTH CENTRE" "MALE CONDOMS" NTCHEU
"GOWA HEALTH CENTRE" "MALE CONDOMS,EACH" NTCHEU
"GOWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" NTCHEU
"GOWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" NTCHEU
"GOWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" NTCHEU
"GOWA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" NTCHEU
"GOWA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" NTCHEU
"GOWA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" NTCHEU
"GOWA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" NTCHEU
"GOWA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" NTCHEU
"GOWA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" NTCHEU
"GOWA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" NTCHEU
"GOWA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" NTCHEU
"GRACE COMMUNITY HOSPITAL" "COPPER CONTAINING IUCD (COPPER T)" DOWA
"GRACE COMMUNITY HOSPITAL" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" DOWA
"GRACE COMMUNITY HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" DOWA
"GRACE COMMUNITY HOSPITAL" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," DOWA
"GRACE COMMUNITY HOSPITAL" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" DOWA
"GRACE COMMUNITY HOSPITAL" JADELLE(IMPLANT) DOWA
"GRACE COMMUNITY HOSPITAL" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" DOWA
"GRACE COMMUNITY HOSPITAL" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" DOWA
"GRACE COMMUNITY HOSPITAL" "MALE CONDOMS" DOWA
"GRACE COMMUNITY HOSPITAL" "MALE CONDOMS,EACH" DOWA
"GRACE COMMUNITY HOSPITAL" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" DOWA
"GRACE COMMUNITY HOSPITAL" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" DOWA
"GRACE COMMUNITY HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" DOWA
"GRACE COMMUNITY HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML" DOWA
"GRACE COMMUNITY HOSPITAL" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" DOWA
"GRACE COMMUNITY HOSPITAL" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" DOWA
"GRACE COMMUNITY HOSPITAL" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" DOWA
"GRACE COMMUNITY HOSPITAL" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" DOWA
"GUMBA HEALTH POST HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "FEMALE CONDOMS" MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "FEMALE CONDOMS , EACH" MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" JADELLE(IMPLANT) MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" MCHINJI
"GUMBA HEALTH POST HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" MCHINJI
